"timestamp","zone","temperature_c","rainfall_mm","humidity_pct","wind_speed_kmh","air_quality_index","weather_condition","congestion_percentage","traffic_delay_minutes","average_speed_kmh","incident_count","active_incident_count","high_critical_incident_count","crowd_level"
"2026-09-04T08:00:00+05:30","Mansarovar","28.7","0","53","10.2","146","Haze","51","13","29","0","0","0","moderate"
"2026-09-04T09:00:00+05:30","Pink City","29.2","0","52","8.4","112","Clear","55","15","27","0","0","0","moderate"
"2026-09-04T09:00:00+05:30","Malviya Nagar","29.2","0","52","9.3","120","Clear","46","14","31","0","0","0","moderate"
"2026-09-04T09:00:00+05:30","Sanganer","29.2","0","52","10.2","128","Clear","48","15","30","0","0","0","moderate"
"2026-09-04T09:00:00+05:30","C-Scheme","29.2","0","52","11.1","136","Clear","58","15","26","0","0","0","moderate"
"2026-09-04T09:00:00+05:30","Mansarovar","29.2","0","52","12","144","Clear","50","14","30","0","0","0","moderate"
"2026-09-04T10:00:00+05:30","Pink City","29.7","0","51","10.2","107","Clear","48","14","30","0","0","0","moderate"
"2026-09-04T10:00:00+05:30","Malviya Nagar","29.7","0","51","11.1","115","Clear","41","13","33","0","0","0","low"
"2026-09-04T10:00:00+05:30","Sanganer","29.7","0","51","12","123","Clear","43","10","33","0","0","0","low"
"2026-09-04T10:00:00+05:30","C-Scheme","29.7","0","51","12.9","131","Clear","52","14","29","0","0","0","moderate"
"2026-09-04T10:00:00+05:30","Mansarovar","29.7","0","51","13.8","139","Clear","45","13","32","0","0","0","low"
"2026-09-04T11:00:00+05:30","Pink City","30.1","0","50","12","101","Clear","42","14","33","0","0","0","moderate"
"2026-09-04T11:00:00+05:30","Malviya Nagar","30.1","0","50","12.9","109","Clear","35","8","36","1","1","1","low"
"2026-09-04T11:00:00+05:30","Sanganer","30.1","0","50","13.8","117","Clear","39","10","34","0","0","0","low"
"2026-09-04T11:00:00+05:30","C-Scheme","30.1","0","50","14.7","125","Clear","45","13","32","0","0","0","low"
"2026-09-04T11:00:00+05:30","Mansarovar","30.1","0","50","15.6","133","Clear","23","7","41","0","0","0","low"
"2026-09-04T12:00:00+05:30","Pink City","30.4","0","48","13.8","99","Clear","40","9","34","0","0","0","low"
"2026-09-04T12:00:00+05:30","Malviya Nagar","30.4","0","48","14.7","107","Clear","35","9","36","0","0","0","low"
"2026-09-04T12:00:00+05:30","Sanganer","30.4","0","48","15.6","115","Clear","38","11","35","0","0","0","low"
"2026-09-04T12:00:00+05:30","C-Scheme","30.4","0","48","16.5","123","Clear","27","9","39","0","0","0","low"
"2026-09-04T12:00:00+05:30","Mansarovar","30.4","0","48","17.4","131","Clear","23","4","41","0","0","0","low"
"2026-09-04T13:00:00+05:30","Pink City","30.4","0","46","15.6","98","Clear","40","10","34","0","0","0","low"
"2026-09-04T13:00:00+05:30","Malviya Nagar","30.4","0","46","16.5","106","Clear","36","10","36","0","0","0","low"
"2026-09-04T13:00:00+05:30","Sanganer","30.4","0","46","17.4","114","Clear","23","7","41","0","0","0","low"
"2026-09-04T13:00:00+05:30","C-Scheme","30.4","0","46","18.3","122","Clear","27","5","39","0","0","0","low"
"2026-09-04T13:00:00+05:30","Mansarovar","30.4","0","46","7.5","130","Clear","24","5","41","0","0","0","low"
"2026-09-04T14:00:00+05:30","Pink City","30.4","0","45","17.4","98","Clear","41","12","33","1","1","0","low"
"2026-09-04T14:00:00+05:30","Malviya Nagar","30.4","0","45","18.3","106","Clear","23","7","41","0","0","0","low"
"2026-09-04T14:00:00+05:30","Sanganer","30.4","0","45","7.5","114","Clear","25","4","40","0","0","0","low"
"2026-09-04T14:00:00+05:30","C-Scheme","30.4","0","45","8.4","122","Clear","28","6","39","0","0","0","low"
"2026-09-04T14:00:00+05:30","Mansarovar","30.8","4.9","57","9.3","130","Light Rain","28","8","39","0","0","0","low"
"2026-09-04T15:00:00+05:30","Pink City","30.1","0","44","7.5","101","Clear","30","10","38","0","0","0","low"
"2026-09-04T15:00:00+05:30","Malviya Nagar","30.1","0","44","8.4","109","Clear","29","6","39","0","0","0","low"
"2026-09-04T15:00:00+05:30","Sanganer","30.1","0","44","9.3","117","Clear","30","7","38","0","0","0","low"
"2026-09-04T15:00:00+05:30","C-Scheme","30.1","0","44","10.2","125","Clear","33","9","37","0","0","0","low"
"2026-09-04T15:00:00+05:30","Mansarovar","30.1","0","44","11.1","133","Clear","34","11","36","0","0","0","low"
"2026-09-04T16:00:00+05:30","Pink City","29.7","0","43","9.3","107","Clear","39","9","34","0","0","0","moderate"
"2026-09-04T16:00:00+05:30","Malviya Nagar","29.7","0","43","10.2","115","Clear","40","10","34","0","0","0","moderate"
"2026-09-04T16:00:00+05:30","Sanganer","29.7","0","43","11.1","123","Clear","38","11","35","0","0","0","moderate"
"2026-09-04T16:00:00+05:30","C-Scheme","29.8","1","45","12","131","Cloudy","42","14","33","0","0","0","moderate"
"2026-09-04T16:00:00+05:30","Mansarovar","29.7","0","43","12.9","139","Clear","44","11","32","0","0","0","moderate"
"2026-09-04T17:00:00+05:30","Pink City","29.2","0","42","11.1","116","Haze","52","14","29","0","0","0","moderate"
"2026-09-04T17:00:00+05:30","Malviya Nagar","29.2","0","42","12","124","Haze","54","16","28","0","0","0","moderate"
"2026-09-04T17:00:00+05:30","Sanganer","29.4","1.6","46","12.9","132","Cloudy","51","16","29","0","0","0","moderate"
"2026-09-04T17:00:00+05:30","C-Scheme","29.2","0","42","13.8","140","Haze","56","15","27","0","0","0","moderate"
"2026-09-04T17:00:00+05:30","Mansarovar","29.2","0","42","14.7","148","Haze","58","16","26","0","0","0","moderate"
"2026-09-04T18:00:00+05:30","Pink City","28.7","0","42","12.9","120","Haze","60","18","25","0","0","0","high"
"2026-09-04T18:00:00+05:30","Malviya Nagar","28.7","0","42","13.8","128","Haze","61","20","25","0","0","0","high"
"2026-09-04T18:00:00+05:30","Sanganer","28.8","2.2","48","14.7","136","Cloudy","56","15","27","0","0","0","moderate"
"2026-09-04T18:00:00+05:30","C-Scheme","28.7","0","42","15.6","144","Haze","63","18","24","0","0","0","high"
"2026-09-04T18:00:00+05:30","Mansarovar","28.7","0","42","16.5","152","Haze","66","20","23","0","0","0","high"
"2026-09-04T19:00:00+05:30","Pink City","28","0","42","14.7","118","Haze","59","19","26","0","0","0","high"
"2026-09-04T19:00:00+05:30","Malviya Nagar","28.3","2.7","49","15.6","126","Cloudy","60","16","25","0","0","0","high"
"2026-09-04T19:00:00+05:30","Sanganer","28","0","42","16.5","134","Haze","54","15","28","0","0","0","moderate"
"2026-09-04T19:00:00+05:30","C-Scheme","28","0","42","17.4","142","Haze","63","19","24","0","0","0","high"
"2026-09-04T19:00:00+05:30","Mansarovar","28","0","42","18.3","150","Haze","64","21","23","1","1","0","moderate"
"2026-09-04T20:00:00+05:30","Pink City","27.4","0","43","16.5","110","Clear","52","13","29","0","0","0","moderate"
"2026-09-04T20:00:00+05:30","Malviya Nagar","27.4","0","43","17.4","118","Clear","52","14","29","0","0","0","moderate"
"2026-09-04T20:00:00+05:30","Sanganer","27.4","0","43","18.3","126","Clear","46","14","31","0","0","0","moderate"
"2026-09-04T20:00:00+05:30","C-Scheme","27.4","0","43","7.5","134","Clear","56","18","27","0","0","0","moderate"
"2026-09-04T20:00:00+05:30","Mansarovar","27.4","0","43","8.4","142","Clear","40","9","34","0","0","0","moderate"
"2026-09-04T21:00:00+05:30","Pink City","27.2","3.8","53","18.3","103","Light Rain","46","12","31","0","0","0","moderate"
"2026-09-04T21:00:00+05:30","Malviya Nagar","26.8","0","44","7.5","111","Clear","44","13","32","0","0","0","low"
"2026-09-04T21:00:00+05:30","Sanganer","26.8","0","44","8.4","119","Clear","38","12","35","0","0","0","low"
"2026-09-04T21:00:00+05:30","C-Scheme","26.8","0","44","9.3","127","Clear","34","7","36","0","0","0","moderate"
"2026-09-04T21:00:00+05:30","Mansarovar","26.8","0","44","10.2","135","Clear","32","8","37","2","2","0","low"
"2026-09-04T22:00:00+05:30","Pink City","26.4","0","45","8.4","98","Clear","43","13","33","0","0","0","low"
"2026-09-04T22:00:00+05:30","Malviya Nagar","26.4","0","45","9.3","106","Clear","39","13","34","0","0","0","low"
"2026-09-04T22:00:00+05:30","Sanganer","26.4","0","45","10.2","114","Clear","17","2","44","0","0","0","low"
"2026-09-04T22:00:00+05:30","C-Scheme","26.4","0","45","11.1","122","Clear","30","7","38","1","0","0","low"
"2026-09-04T22:00:00+05:30","Mansarovar","26.4","0","45","12","130","Clear","27","7","39","0","0","0","low"
"2026-09-04T23:00:00+05:30","Pink City","26","0","46","10.2","96","Clear","42","14","33","0","0","0","low"
"2026-09-04T23:00:00+05:30","Malviya Nagar","26","0","46","11.1","104","Clear","20","3","42","0","0","0","low"
"2026-09-04T23:00:00+05:30","Sanganer","26","0","46","12","112","Clear","16","3","44","2","2","0","low"
"2026-09-04T23:00:00+05:30","C-Scheme","26","0","46","12.9","120","Clear","29","8","39","0","0","0","low"
"2026-09-04T23:00:00+05:30","Mansarovar","26","0","46","13.8","128","Clear","24","8","41","0","0","0","low"
"2026-09-05T00:00:00+05:30","Pink City","26.3","0","48","18.3","79","Clear","36","8","36","0","0","0","low"
"2026-09-05T00:00:00+05:30","Malviya Nagar","26.3","0","48","7.5","87","Clear","33","8","37","0","0","0","low"
"2026-09-05T00:00:00+05:30","Sanganer","26.3","0","48","8.4","95","Clear","27","7","39","0","0","0","low"
"2026-09-05T00:00:00+05:30","C-Scheme","26.5","2.7","55","9.3","103","Cloudy","40","13","34","0","0","0","low"
"2026-09-05T00:00:00+05:30","Mansarovar","26.3","0","48","10.2","111","Clear","37","8","35","0","0","0","low"
"2026-09-05T01:00:00+05:30","Pink City","26.2","0","50","8.4","79","Clear","38","10","35","0","0","0","low"
"2026-09-05T01:00:00+05:30","Malviya Nagar","26.2","0","50","9.3","87","Clear","33","9","37","0","0","0","low"
"2026-09-05T01:00:00+05:30","Sanganer","26.5","3.2","58","10.2","95","Light Rain","28","9","39","0","0","0","low"
"2026-09-05T01:00:00+05:30","C-Scheme","26.2","0","50","11.1","103","Clear","42","10","33","0","0","0","low"
"2026-09-05T01:00:00+05:30","Mansarovar","26.2","0","50","12","111","Clear","21","4","42","1","0","0","low"
"2026-09-05T02:00:00+05:30","Pink City","26.3","0","51","10.2","78","Clear","40","12","34","0","0","0","low"
"2026-09-05T02:00:00+05:30","Malviya Nagar","26.3","0","51","11.1","86","Clear","33","11","37","0","0","0","low"
"2026-09-05T02:00:00+05:30","Sanganer","26.6","3.8","60","12","94","Light Rain","30","6","38","0","0","0","low"
"2026-09-05T02:00:00+05:30","C-Scheme","26.3","0","51","12.9","102","Clear","27","6","39","0","0","0","low"
"2026-09-05T02:00:00+05:30","Mansarovar","26.3","0","51","13.8","110","Clear","21","5","42","0","0","0","low"
"2026-09-05T03:00:00+05:30","Pink City","26.5","0","52","12","78","Clear","42","14","33","0","0","0","low"
"2026-09-05T03:00:00+05:30","Malviya Nagar","26.9","4.4","63","12.9","86","Light Rain","34","7","36","0","0","0","low"
"2026-09-05T03:00:00+05:30","Sanganer","26.5","0","52","13.8","94","Clear","16","3","44","0","0","0","low"
"2026-09-05T03:00:00+05:30","C-Scheme","26.5","0","52","14.7","102","Clear","29","8","39","0","0","0","low"
"2026-09-05T03:00:00+05:30","Mansarovar","26.5","0","52","15.6","110","Clear","22","7","42","0","0","0","low"
"2026-09-05T04:00:00+05:30","Pink City","26.9","0","53","13.8","78","Clear","44","11","32","0","0","0","low"
"2026-09-05T04:00:00+05:30","Malviya Nagar","26.9","0","53","14.7","86","Clear","19","4","43","0","0","0","low"
"2026-09-05T04:00:00+05:30","Sanganer","26.9","0","53","15.6","94","Clear","20","5","42","0","0","0","low"
"2026-09-05T04:00:00+05:30","C-Scheme","26.9","0","53","16.5","102","Clear","31","10","38","1","1","0","low"
"2026-09-05T04:00:00+05:30","Mansarovar","26.9","0","53","17.4","110","Clear","23","4","41","0","0","0","low"
"2026-09-05T05:00:00+05:30","Pink City","27.4","0.5","55","15.6","79","Cloudy","29","7","39","0","0","0","low"
"2026-09-05T05:00:00+05:30","Malviya Nagar","27.4","0","54","16.5","87","Clear","21","5","42","0","0","0","low"
"2026-09-05T05:00:00+05:30","Sanganer","27.4","0","54","17.4","95","Clear","24","8","41","0","0","0","low"
"2026-09-05T05:00:00+05:30","C-Scheme","27.4","0","54","18.3","103","Clear","33","7","37","0","0","0","low"
"2026-09-05T05:00:00+05:30","Mansarovar","27.4","0","54","7.5","111","Clear","25","5","40","0","0","0","low"
"2026-09-05T06:00:00+05:30","Pink City","28","0","54","17.4","85","Clear","38","11","35","0","0","0","moderate"
"2026-09-05T06:00:00+05:30","Malviya Nagar","28","0","54","18.3","93","Clear","30","10","38","0","0","0","low"
"2026-09-05T06:00:00+05:30","Sanganer","28","0","54","7.5","101","Clear","34","7","36","0","0","0","low"
"2026-09-05T06:00:00+05:30","C-Scheme","28","0","54","8.4","109","Clear","41","11","33","0","0","0","moderate"
"2026-09-05T06:00:00+05:30","Mansarovar","28","0","54","9.3","117","Clear","34","10","36","0","0","0","low"
"2026-09-05T07:00:00+05:30","Pink City","28.6","0","54","7.5","91","Clear","46","15","31","0","0","0","moderate"
"2026-09-05T07:00:00+05:30","Malviya Nagar","28.6","0","54","8.4","99","Clear","40","9","34","0","0","0","moderate"
"2026-09-05T07:00:00+05:30","Sanganer","28.6","0","54","9.3","107","Clear","44","12","32","1","1","0","moderate"
"2026-09-05T07:00:00+05:30","C-Scheme","28.6","0","54","10.2","115","Clear","50","15","30","0","0","0","moderate"
"2026-09-05T07:00:00+05:30","Mansarovar","28.6","0","54","11.1","123","Clear","44","14","32","0","0","0","moderate"
"2026-09-05T08:00:00+05:30","Pink City","29.2","0","53","9.3","99","Haze","57","15","26","0","0","0","high"
"2026-09-05T08:00:00+05:30","Malviya Nagar","29.2","0","53","10.2","107","Haze","53","15","28","0","0","0","moderate"
"2026-09-05T08:00:00+05:30","Sanganer","29.2","0","53","11.1","115","Haze","56","17","27","0","0","0","moderate"
"2026-09-05T08:00:00+05:30","C-Scheme","29.2","0","53","12","123","Haze","61","20","25","0","0","0","moderate"
"2026-09-05T08:00:00+05:30","Mansarovar","29.2","0","53","12.9","131","Haze","57","15","26","0","0","0","moderate"
"2026-09-05T09:00:00+05:30","Pink City","29.8","0","52","11.1","98","Clear","56","16","27","0","0","0","moderate"
"2026-09-05T09:00:00+05:30","Malviya Nagar","29.8","0","52","12","106","Clear","54","16","28","0","0","0","moderate"
"2026-09-05T09:00:00+05:30","Sanganer","29.8","0","52","12.9","114","Clear","56","18","27","0","0","0","moderate"
"2026-09-05T09:00:00+05:30","C-Scheme","29.8","0","52","13.8","122","Clear","60","16","25","0","0","0","moderate"
"2026-09-05T09:00:00+05:30","Mansarovar","29.8","0","52","14.7","130","Clear","58","16","26","0","0","0","moderate"
"2026-09-05T10:00:00+05:30","Pink City","30.3","0","51","12.9","92","Clear","50","15","30","0","0","0","moderate"
"2026-09-05T10:00:00+05:30","Malviya Nagar","30.3","0","51","13.8","100","Clear","49","16","30","1","1","0","moderate"
"2026-09-05T10:00:00+05:30","Sanganer","30.3","0","51","14.7","108","Clear","50","13","30","0","0","0","moderate"
"2026-09-05T10:00:00+05:30","C-Scheme","30.3","0","51","15.6","116","Clear","53","15","28","0","0","0","moderate"
"2026-09-05T10:00:00+05:30","Mansarovar","30.3","0","51","16.5","124","Clear","37","11","35","0","0","0","moderate"
"2026-09-05T11:00:00+05:30","Pink City","30.7","0","50","14.7","86","Clear","44","14","32","0","0","0","moderate"
"2026-09-05T11:00:00+05:30","Malviya Nagar","30.7","0","50","15.6","94","Clear","45","11","32","0","0","0","low"
"2026-09-05T11:00:00+05:30","Sanganer","30.7","0","50","16.5","102","Clear","44","12","32","0","0","0","low"
"2026-09-05T11:00:00+05:30","C-Scheme","30.7","0","50","17.4","110","Clear","31","9","38","0","0","0","low"
"2026-09-05T11:00:00+05:30","Mansarovar","30.7","0","50","18.3","118","Clear","33","11","37","0","0","0","low"
"2026-09-05T12:00:00+05:30","Pink City","30.9","0","48","16.5","84","Clear","43","10","33","0","0","0","low"
"2026-09-05T12:00:00+05:30","Malviya Nagar","30.9","0","48","17.4","92","Clear","45","12","32","0","0","0","low"
"2026-09-05T12:00:00+05:30","Sanganer","30.9","0","48","18.3","100","Clear","26","7","40","0","0","0","low"
"2026-09-05T12:00:00+05:30","C-Scheme","30.9","0","48","7.5","108","Clear","31","10","38","0","0","0","low"
"2026-09-05T12:00:00+05:30","Mansarovar","31.3","4.4","59","8.4","116","Light Rain","33","7","37","0","0","0","low"
"2026-09-05T13:00:00+05:30","Pink City","31","0","46","18.3","83","Clear","44","12","32","1","1","0","low"
"2026-09-05T13:00:00+05:30","Malviya Nagar","31","0","46","7.5","91","Clear","30","8","38","0","0","0","low"
"2026-09-05T13:00:00+05:30","Sanganer","31","0","46","8.4","99","Clear","25","8","40","0","0","0","low"
"2026-09-05T13:00:00+05:30","C-Scheme","31.4","4.9","59","9.3","107","Light Rain","32","7","37","0","0","0","low"
"2026-09-05T13:00:00+05:30","Mansarovar","31","0","46","10.2","115","Clear","34","8","36","0","0","0","low"
"2026-09-05T14:00:00+05:30","Pink City","30.9","0","45","8.4","84","Clear","31","9","38","0","0","0","low"
"2026-09-05T14:00:00+05:30","Malviya Nagar","30.9","0","45","9.3","92","Clear","32","10","37","0","0","0","low"
"2026-09-05T14:00:00+05:30","Sanganer","30.9","0","45","10.2","100","Clear","27","5","39","0","0","0","low"
"2026-09-05T14:00:00+05:30","C-Scheme","31","0.5","46","11.1","108","Cloudy","35","9","36","0","0","0","low"
"2026-09-05T14:00:00+05:30","Mansarovar","30.9","0","45","12","116","Clear","36","10","36","0","0","0","low"
"2026-09-05T15:00:00+05:30","Pink City","30.7","0","44","10.2","86","Clear","37","12","35","0","0","0","moderate"
"2026-09-05T15:00:00+05:30","Malviya Nagar","30.7","0","44","11.1","94","Clear","37","8","35","0","0","0","moderate"
"2026-09-05T15:00:00+05:30","Sanganer","30.8","1","46","12","102","Cloudy","31","7","38","0","0","0","low"
"2026-09-05T15:00:00+05:30","C-Scheme","30.7","0","44","12.9","110","Clear","41","12","33","0","0","0","moderate"
"2026-09-05T15:00:00+05:30","Mansarovar","30.7","0","44","13.8","118","Clear","41","13","33","0","0","0","low"
"2026-09-05T16:00:00+05:30","Pink City","30.3","0","43","12","92","Clear","48","12","30","0","0","0","moderate"
"2026-09-05T16:00:00+05:30","Malviya Nagar","30.3","0","43","12.9","100","Clear","46","12","31","0","0","0","moderate"
"2026-09-05T16:00:00+05:30","Sanganer","30.3","0","43","13.8","108","Clear","40","12","34","0","0","0","low"
"2026-09-05T16:00:00+05:30","C-Scheme","30.3","0","43","14.7","116","Clear","51","16","29","0","0","0","moderate"
"2026-09-05T16:00:00+05:30","Mansarovar","30.3","0","43","15.6","124","Clear","50","13","30","0","0","0","moderate"
"2026-09-05T17:00:00+05:30","Pink City","29.8","0","42","13.8","101","Haze","62","18","24","0","0","0","high"
"2026-09-05T17:00:00+05:30","Malviya Nagar","30","2.2","48","14.7","109","Cloudy","59","18","26","0","0","0","high"
"2026-09-05T17:00:00+05:30","Sanganer","29.8","0","42","15.6","117","Haze","53","17","28","0","0","0","moderate"
"2026-09-05T17:00:00+05:30","C-Scheme","29.8","0","42","16.5","125","Haze","66","18","23","0","0","0","high"
"2026-09-05T17:00:00+05:30","Mansarovar","29.8","0","42","17.4","133","Haze","63","18","24","0","0","0","high"
"2026-09-05T18:00:00+05:30","Pink City","29.4","2.7","49","15.6","105","Cloudy","70","22","21","0","0","0","high"
"2026-09-05T18:00:00+05:30","Malviya Nagar","29.2","0","42","16.5","113","Haze","65","21","23","0","0","0","high"
"2026-09-05T18:00:00+05:30","Sanganer","29.2","0","42","17.4","121","Haze","60","16","25","0","0","0","moderate"
"2026-09-05T18:00:00+05:30","C-Scheme","29.2","0","42","18.3","129","Haze","73","21","20","0","0","0","high"
"2026-09-05T18:00:00+05:30","Mansarovar","29.2","0","42","7.5","137","Haze","69","21","21","1","1","0","high"
"2026-09-05T19:00:00+05:30","Pink City","28.9","3.2","50","17.4","102","Light Rain","69","22","21","0","0","0","high"
"2026-09-05T19:00:00+05:30","Malviya Nagar","28.6","0","42","18.3","110","Haze","62","16","24","0","0","0","high"
"2026-09-05T19:00:00+05:30","Sanganer","28.6","0","42","7.5","118","Haze","59","17","26","0","0","0","moderate"
"2026-09-05T19:00:00+05:30","C-Scheme","28.6","0","42","8.4","126","Haze","72","22","20","0","0","0","high"
"2026-09-05T19:00:00+05:30","Mansarovar","28.6","0","42","9.3","134","Haze","50","16","30","2","2","0","high"
"2026-09-05T20:00:00+05:30","Pink City","28","0","43","7.5","95","Clear","61","16","25","0","0","0","high"
"2026-09-05T20:00:00+05:30","Malviya Nagar","28","0","43","8.4","103","Clear","53","15","28","0","0","0","moderate"
"2026-09-05T20:00:00+05:30","Sanganer","28","0","43","9.3","111","Clear","52","16","29","0","0","0","moderate"
"2026-09-05T20:00:00+05:30","C-Scheme","28","0","43","10.2","119","Clear","48","15","30","2","2","0","moderate"
"2026-09-05T20:00:00+05:30","Mansarovar","28","0","43","11.1","127","Clear","41","10","33","0","0","0","moderate"
"2026-09-05T21:00:00+05:30","Pink City","27.4","0","44","9.3","88","Clear","54","15","28","0","0","0","moderate"
"2026-09-05T21:00:00+05:30","Malviya Nagar","27.4","0","44","10.2","96","Clear","46","14","31","0","0","0","low"
"2026-09-05T21:00:00+05:30","Sanganer","27.4","0","44","11.1","104","Clear","30","10","38","2","1","0","low"
"2026-09-05T21:00:00+05:30","C-Scheme","27.4","0","44","12","112","Clear","41","10","33","1","0","1","moderate"
"2026-09-05T21:00:00+05:30","Mansarovar","27.4","0","44","12.9","120","Clear","33","8","37","0","0","0","low"
"2026-09-05T22:00:00+05:30","Pink City","26.9","0","45","11.1","83","Clear","49","15","30","0","0","0","moderate"
"2026-09-05T22:00:00+05:30","Malviya Nagar","26.9","0","45","12","91","Clear","24","8","41","2","2","0","low"
"2026-09-05T22:00:00+05:30","Sanganer","26.9","0","45","12.9","99","Clear","26","5","40","0","0","0","low"
"2026-09-05T22:00:00+05:30","C-Scheme","26.9","0","45","13.8","107","Clear","36","9","36","0","0","0","low"
"2026-09-05T22:00:00+05:30","Mansarovar","26.9","0","45","14.7","115","Clear","28","8","39","0","0","0","low"
"2026-09-05T23:00:00+05:30","Pink City","26.5","0","46","12.9","80","Clear","30","10","38","2","2","0","low"
"2026-09-05T23:00:00+05:30","Malviya Nagar","26.5","0","46","13.8","88","Clear","23","4","41","0","0","0","low"
"2026-09-05T23:00:00+05:30","Sanganer","26.5","0","46","14.7","96","Clear","26","6","40","0","0","0","low"
"2026-09-05T23:00:00+05:30","C-Scheme","26.5","0","46","15.6","104","Clear","34","10","36","0","0","0","low"
"2026-09-05T23:00:00+05:30","Mansarovar","26.5","0","46","16.5","112","Clear","27","9","39","0","0","0","low"
"2026-09-06T00:00:00+05:30","Pink City","26.8","0","48","9.3","84","Clear","39","9","34","0","0","0","low"
"2026-09-06T00:00:00+05:30","Malviya Nagar","26.8","0","48","10.2","92","Clear","30","7","38","0","0","0","low"
"2026-09-06T00:00:00+05:30","Sanganer","26.8","0","48","11.1","100","Clear","32","9","37","0","0","0","low"
"2026-09-06T00:00:00+05:30","C-Scheme","26.8","0","48","12","108","Clear","42","14","33","0","0","0","low"
"2026-09-06T00:00:00+05:30","Mansarovar","26.8","0","48","12.9","116","Clear","18","2","43","1","0","1","low"
"2026-09-06T01:00:00+05:30","Pink City","26.8","0","50","11.1","84","Clear","39","10","34","0","0","0","low"
"2026-09-06T01:00:00+05:30","Malviya Nagar","27.1","3.8","59","12","92","Light Rain","31","9","38","0","0","0","low"
"2026-09-06T01:00:00+05:30","Sanganer","26.8","0","50","12.9","100","Clear","34","11","36","0","0","0","low"
"2026-09-06T01:00:00+05:30","C-Scheme","26.8","0","50","13.8","108","Clear","26","5","40","0","0","0","low"
"2026-09-06T01:00:00+05:30","Mansarovar","26.8","0","50","14.7","116","Clear","19","4","43","0","0","0","low"
"2026-09-06T02:00:00+05:30","Pink City","27.2","4.4","62","12.9","84","Light Rain","40","12","34","0","0","0","low"
"2026-09-06T02:00:00+05:30","Malviya Nagar","26.8","0","51","13.8","92","Clear","33","11","37","0","0","0","low"
"2026-09-06T02:00:00+05:30","Sanganer","26.8","0","51","14.7","100","Clear","20","3","42","0","0","0","low"
"2026-09-06T02:00:00+05:30","C-Scheme","26.8","0","51","15.6","108","Clear","27","6","39","0","0","0","low"
"2026-09-06T02:00:00+05:30","Mansarovar","26.8","0","51","16.5","116","Clear","21","5","42","0","0","0","low"
"2026-09-06T03:00:00+05:30","Pink City","27.5","4.9","64","14.7","83","Light Rain","40","13","34","0","0","0","low"
"2026-09-06T03:00:00+05:30","Malviya Nagar","27.1","0","52","15.6","91","Clear","19","2","43","0","0","0","low"
"2026-09-06T03:00:00+05:30","Sanganer","27.1","0","52","16.5","99","Clear","22","4","42","0","0","0","low"
"2026-09-06T03:00:00+05:30","C-Scheme","27.1","0","52","17.4","107","Clear","27","7","39","1","1","0","low"
"2026-09-06T03:00:00+05:30","Mansarovar","27.1","0","52","18.3","115","Clear","23","7","41","0","0","0","low"
"2026-09-06T04:00:00+05:30","Pink City","27.5","0","53","16.5","84","Clear","25","4","40","0","0","0","low"
"2026-09-06T04:00:00+05:30","Malviya Nagar","27.5","0","53","17.4","92","Clear","22","4","42","0","0","0","low"
"2026-09-06T04:00:00+05:30","Sanganer","27.5","0","53","18.3","100","Clear","25","7","40","0","0","0","low"
"2026-09-06T04:00:00+05:30","C-Scheme","27.5","0","53","7.5","108","Clear","28","9","39","0","0","0","low"
"2026-09-06T04:00:00+05:30","Mansarovar","27.5","0","53","8.4","116","Clear","26","5","40","0","0","0","low"
"2026-09-06T05:00:00+05:30","Pink City","28","0","54","18.3","84","Clear","27","6","39","0","0","0","low"
"2026-09-06T05:00:00+05:30","Malviya Nagar","28","0","54","7.5","92","Clear","26","7","40","0","0","0","low"
"2026-09-06T05:00:00+05:30","Sanganer","28","0","54","8.4","100","Clear","27","9","39","0","0","0","low"
"2026-09-06T05:00:00+05:30","C-Scheme","28","0","54","9.3","108","Clear","30","6","38","0","0","0","low"
"2026-09-06T05:00:00+05:30","Mansarovar","28","0","54","10.2","116","Clear","30","7","38","0","0","0","low"
"2026-09-06T06:00:00+05:30","Pink City","28.5","0","54","8.4","90","Clear","36","10","36","0","0","0","low"
"2026-09-06T06:00:00+05:30","Malviya Nagar","28.5","0","54","9.3","98","Clear","36","12","36","0","0","0","low"
"2026-09-06T06:00:00+05:30","Sanganer","28.5","0","54","10.2","106","Clear","36","8","36","1","1","1","low"
"2026-09-06T06:00:00+05:30","C-Scheme","28.5","0","54","11.1","114","Clear","39","10","34","0","0","0","low"
"2026-09-06T06:00:00+05:30","Mansarovar","28.5","0","54","12","122","Clear","40","12","34","0","0","0","low"
"2026-09-06T07:00:00+05:30","Pink City","29.2","0","54","10.2","96","Clear","45","14","32","0","0","0","moderate"
"2026-09-06T07:00:00+05:30","Malviya Nagar","29.2","0","54","11.1","104","Clear","46","11","31","0","0","0","moderate"
"2026-09-06T07:00:00+05:30","Sanganer","29.2","0","54","12","112","Clear","44","12","32","0","0","0","moderate"
"2026-09-06T07:00:00+05:30","C-Scheme","29.2","0","54","12.9","120","Clear","48","14","30","0","0","0","moderate"
"2026-09-06T07:00:00+05:30","Mansarovar","29.2","0","54","13.8","128","Clear","50","16","30","0","0","0","moderate"
"2026-09-06T08:00:00+05:30","Pink City","29.8","0","53","12","104","Haze","57","15","26","0","0","0","high"
"2026-09-06T08:00:00+05:30","Malviya Nagar","29.8","0","53","12.9","112","Haze","59","17","26","0","0","0","high"
